year,contaminant_level,ph,turbidity,dissolved_oxygen,nitrate,lead,bacteria_count,clean_water_access,infant_mortality_rate,gdp_per_capita,healthcare_access,urbanization,sanitation_coverage,rainfall,temperature,population_density,country_Brazil,country_China,country_Ethiopia,country_India,country_Indonesia,country_Mexico,country_Nigeria,country_Pakistan,country_USA,region_East,region_North,region_South,region_West,water_source_type_Pond,water_source_type_River,water_source_type_Spring,water_source_type_Tap,water_source_type_Well,water_treatment_method_Chlorination,water_treatment_method_Filtration,water_treatment_method_None
2005,2.72,6.61,3.98,7.27,21.59,5.55,640,77.21,32.51,4045,58.11,56.5,69.51,2546,23.94,137,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2019,0.39,7.04,0.37,8.24,11.88,3.35,30,95.34,15.04,10066,73.75,90.27,87.54,670,21.49,66,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2005,0.92,6.64,0.15,7.73,16.23,1.25,5,89.04,16.72,7878,69.47,90.25,71.76,1920,27.52,18,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2016,3.71,7.14,7.76,5.69,26.8,6.81,1454,60.87,77.96,2083,43.02,63.86,49.79,1316,29.78,231,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2013,0.19,8.0,0.66,8.38,6.57,1.07,3,99.7,10.22,54518,86.45,77.98,84.73,808,13.34,37,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
2002,2.46,6.95,3.66,6.57,25.36,4.2,351,75.95,31.47,5125,67.05,58.29,86.65,3433,23.17,102,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2007,2.19,7.07,0.56,7.99,16.16,5.33,88,71.51,34.76,2548,54.51,37.65,74.27,1259,27.19,586,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2018,1.57,7.39,0.48,7.02,16.87,2.71,102,84.29,29.57,5549,63.85,52.83,83.72,2530,26.65,153,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2019,3.28,6.77,6.44,6.77,20.16,5.65,672,70.36,71.75,1647,42.8,31.83,73.56,447,22.37,293,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
2024,0.89,6.78,0.4,7.69,12.1,3.48,42,63.34,74.16,2078,39.65,46.99,53.86,1175,26.18,343,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2012,1.04,6.62,0.87,8.33,11.85,1.47,6,56.39,59.49,1286,43.77,20.37,45.01,924,18.11,140,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2005,0.46,7.09,0.15,9.34,6.55,0.05,10,94.96,17.7,9357,71.23,77.97,86.29,654,18.07,79,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2008,1.66,6.85,1.19,8.2,12.27,5.17,66,96.9,13.67,13138,80.83,59.9,84.52,1049,16.52,183,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2000,3.48,7.04,7.16,5.99,19.85,6.57,1799,85.62,17.94,10778,83.4,61.99,78.87,1021,14.4,130,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2019,2.81,6.42,3.97,6.15,21.52,5.58,365,75.89,25.89,4555,59.13,61.87,70.16,1982,25.82,203,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2024,1.8,7.18,2.61,5.26,14.73,6.49,191,82.55,21.03,9893,60.27,89.21,85.56,873,26.71,67,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
2020,1.33,7.46,1.1,7.47,10.06,2.57,99,99.66,5.2,50066,86.13,86.75,99.5,745,14.63,29,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
2021,1.42,6.58,1.99,6.41,27.79,1.53,169,72.25,39.37,3014,59.46,36.89,55.11,2251,25.56,1157,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
2023,1.02,6.83,0.58,7.98,11.92,1.3,47,98.76,11.57,48742,86.39,75.2,94.47,898,14.09,24,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
2005,2.06,7.29,3.63,7.39,16.99,5.71,277,95.4,14.56,50792,79.42,81.2,94.93,848,15.04,37,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2014,2.0,7.07,3.35,6.49,12.79,6.66,525,68.12,75.95,2229,41.44,56.61,48.03,891,28.21,162,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2020,1.81,7.02,1.76,7.11,17.59,5.78,191,62.94,68.3,1887,53.4,32.72,70.0,429,21.81,311,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2004,2.07,7.12,4.12,7.37,15.54,4.79,847,94.24,17.3,42734,86.67,82.59,87.55,1162,18.43,42,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
2020,2.14,7.38,2.46,6.75,22.88,6.49,221,82.44,21.06,8578,64.09,88.32,83.96,2621,23.84,26,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2002,1.97,7.41,1.66,7.35,14.27,5.4,375,89.53,18.52,9253,65.54,80.74,90.5,594,23.25,46,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
2008,1.29,7.06,0.82,6.83,17.03,2.21,158,78.35,37.06,2516,65.64,36.98,64.67,1005,26.18,381,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2021,1.87,7.8,0.62,8.62,13.77,0.85,97,99.7,9.42,58957,92.05,89.17,91.89,891,13.92,57,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2002,1.91,7.14,3.41,5.42,18.73,6.08,413,94.56,27.4,8525,66.34,92.4,76.51,1877,23.34,20,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2005,1.48,7.83,2.1,7.65,19.9,3.94,135,79.29,33.21,2976,53.4,38.4,66.62,1875,24.3,1117,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2023,1.17,6.86,1.8,8.77,10.75,3.07,34,49.71,64.03,1171,34.25,20.97,36.17,835,13.61,122,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2007,1.51,6.63,2.78,7.59,12.24,5.15,323,99.7,5.72,53951,89.96,79.98,96.97,712,14.29,57,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
2024,0.02,7.37,0.57,8.84,8.98,1.53,4,96.1,7.23,56533,93.15,84.69,99.5,938,13.81,34,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2021,0.5,7.5,0.15,8.76,10.0,2.71,13,99.7,4.16,53274,91.63,78.13,93.12,988,12.24,38,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
2003,3.11,7.18,4.73,7.5,23.06,6.4,431,84.7,27.32,4442,68.98,61.13,75.61,2042,26.13,219,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,1.27,7.23,0.61,7.37,12.14,4.08,4,72.67,37.22,2939,55.86,35.53,73.2,1156,28.04,523,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007,1.76,7.38,3.0,7.46,12.74,2.26,253,86.78,10.92,9619,69.48,68.91,85.77,986,12.99,222,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2003,1.49,7.56,1.52,8.29,8.29,1.47,48,99.7,10.88,11412,76.42,56.27,80.79,727,13.44,184,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
2009,2.05,7.18,2.05,8.23,16.41,5.72,192,89.39,18.97,10338,64.95,79.39,90.21,924,20.69,55,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022,1.39,8.21,1.29,8.35,12.82,3.45,108,54.49,65.94,1172,42.19,25.62,34.82,1044,15.67,127,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2023,0.76,7.36,0.71,9.22,8.09,1.04,3,93.61,7.95,53909,87.53,73.14,99.5,1078,12.27,47,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2005,1.16,7.54,0.83,8.22,13.21,2.59,3,62.41,71.51,1535,47.3,38.27,69.2,420,24.28,319,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
2006,0.59,7.19,1.55,8.56,10.99,1.47,3,87.48,12.45,12703,81.91,61.69,95.91,1204,8.22,143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2005,1.59,7.24,1.39,8.03,20.37,1.36,98,75.74,41.92,2619,54.01,40.21,61.06,1884,29.36,1293,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2003,3.6,7.09,7.66,7.18,23.98,10.4,1073,75.89,46.86,2427,58.33,33.55,79.22,1018,21.5,439,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2022,2.31,6.53,2.44,7.87,16.91,5.7,325,94.99,12.66,11046,76.99,65.52,83.24,836,14.52,102,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
2012,2.82,6.85,7.21,6.48,18.48,5.93,886,99.7,10.4,50294,93.27,83.65,94.19,850,15.55,40,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
2014,2.75,6.77,3.2,7.04,24.07,4.99,464,81.44,25.97,4603,64.65,58.9,74.77,2686,26.06,192,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2006,0.85,7.19,0.59,8.61,11.34,0.38,39,88.48,17.25,11167,71.69,67.32,81.39,965,13.35,283,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2021,0.98,7.25,2.13,7.38,15.16,2.53,140,79.59,69.83,1835,50.76,51.19,68.93,374,24.71,157,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
2015,0.44,7.65,0.48,8.52,10.25,1.09,3,73.06,67.23,2021,51.9,38.31,75.74,400,24.99,241,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
2013,1.16,6.87,1.5,6.99,21.69,3.33,219,80.14,26.99,5059,60.03,58.24,80.15,2391,25.11,200,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2012,3.58,7.29,4.41,6.12,29.48,10.77,703,65.73,45.02,3215,64.17,47.3,67.33,2701,27.28,1092,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2000,2.79,7.12,4.64,5.32,15.54,7.91,318,65.18,68.17,1499,49.77,41.58,65.87,500,25.14,302,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
2012,2.66,7.4,5.96,5.06,21.93,8.59,469,75.5,32.22,4208,59.31,55.68,69.83,2274,27.14,146,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2012,1.95,7.56,3.6,7.29,19.18,2.9,625,91.63,24.84,9962,68.72,81.06,87.7,1853,24.37,29,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2019,0.71,7.35,0.21,7.91,9.89,2.2,5,64.28,75.49,2260,44.85,52.47,41.66,1034,27.41,266,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2009,1.82,6.89,2.3,7.72,19.63,2.92,186,80.91,20.39,8922,65.32,86.39,80.16,2055,20.63,21,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2023,1.0,6.82,1.34,8.41,8.16,3.7,21,95.97,18.27,10193,71.97,82.33,88.59,672,18.8,69,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2021,2.87,7.31,3.34,6.21,27.52,7.35,475,75.85,38.38,3314,56.17,44.58,65.13,2849,27.83,1113,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2008,2.53,7.02,2.52,5.45,22.14,4.76,520,80.84,27.1,4360,48.77,53.14,69.99,2423,29.31,159,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2000,4.13,7.15,7.53,6.02,25.46,7.27,1572,61.26,73.6,1645,61.77,36.52,68.33,429,22.95,352,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
2023,0.59,6.9,2.23,7.59,10.05,0.51,16,71.74,65.32,1733,55.7,41.7,64.52,724,25.07,258,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
2000,3.17,6.37,3.77,7.49,20.47,10.53,477,49.12,70.16,1165,41.98,29.05,39.16,1087,19.05,165,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
2014,1.41,7.29,2.57,7.61,14.52,4.78,239,99.65,18.64,11527,70.13,82.38,87.3,964,20.11,81,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2013,2.04,7.49,2.94,6.69,25.5,2.92,566,78.87,23.12,5144,72.67,55.28,77.99,2518,24.93,231,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
2008,2.6,7.69,4.06,6.68,13.37,9.04,456,60.94,74.11,2564,42.54,55.15,54.93,881,26.01,140,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False
2000,3.25,7.24,6.22,6.36,19.04,10.33,1085,76.99,38.89,2547,49.35,41.01,71.15,959,28.55,480,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2020,0.64,7.17,0.74,8.61,7.86,3.27,3,72.96,70.86,1786,52.76,39.98,72.76,435,21.26,246,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
2015,1.47,6.55,1.79,6.52,17.78,6.06,69,59.15,80.4,2305,51.0,57.77,58.49,1133,29.3,195,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2009,1.43,6.6,1.85,8.42,13.45,2.66,92,98.84,9.56,47119,85.58,85.36,94.2,864,16.49,24,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
2008,2.56,6.55,2.99,7.22,17.65,5.5,470,97.88,12.03,13236,70.5,64.89,86.17,947,15.21,97,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2018,4.16,7.5,8.3,6.59,27.73,10.09,2074,92.77,24.49,9729,65.66,94.5,76.13,2071,25.82,29,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2013,1.25,7.04,0.59,9.36,9.86,4.07,13,90.28,10.43,11818,79.42,60.9,89.42,638,16.54,171,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2024,2.48,7.17,5.31,5.7,21.69,5.16,553,74.7,63.78,2044,53.63,48.13,76.24,422,27.64,163,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
2022,2.92,7.08,3.61,7.15,24.79,6.3,506,76.6,30.83,5424,62.22,57.66,77.86,2856,21.89,223,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
2011,2.35,7.31,2.53,8.61,19.23,4.79,164,98.81,15.22,12198,75.34,64.33,86.52,865,15.57,211,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2022,3.3,7.15,5.86,5.82,21.98,8.93,955,76.16,42.73,2359,50.58,39.65,68.77,1122,24.94,426,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
2016,2.06,7.03,1.8,6.96,25.31,4.12,163,84.43,28.78,5004,60.69,57.98,80.72,2638,26.38,110,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2004,3.8,6.29,6.18,5.79,24.97,7.14,1204,78.18,47.62,2188,52.1,44.29,62.84,1143,27.39,434,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
2022,0.94,7.22,1.31,8.85,12.5,0.65,87,95.67,5.24,14182,74.75,63.86,99.5,863,10.31,136,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2003,1.28,6.66,0.29,8.28,11.5,4.06,39,55.31,60.09,1107,41.35,27.44,35.98,850,20.26,116,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
